Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1912,10852117,"ogbodo collins Jnr.","2023-09-10 14:12:45",0.73766,1,ogbodocollinsjnr
1913,11096260,NNugget,"2023-10-19 11:35:49",0.73766,3,neuralnugget
1914,10953756,Acceee,"2023-09-22 12:43:49",0.73743,1,acceee
1915,10825618,"Vadim Semashko","2023-09-14 08:30:24",0.73719,1,vadimsemashko
1916,9984231,"Bijoy Kar","2023-09-23 11:40:19",0.73696,1,bijoykar
1917,11059716,"Catherine Buckner","2023-10-30 13:43:59",0.73673,3,catherinebuckner
1918,10924833,"Sivagurunathan T","2023-09-17 13:12:46",0.73602,1,sivagurunathant
1919,10942102,Woreck,"2023-09-21 09:32:44",0.73602,1,woreck
1920,11063625,"dheeraj gupta","2023-10-17 07:41:29",0.73532,1,dheerajgupta5680
1921,10947644,huger246,"2023-10-20 07:34:40",0.73532,4,huger246
1922,11151392,"Ziqun Wang","2023-10-30 01:58:00",0.73532,4,ziqunwang
1923,10922428,Abhishek00319011622,"2023-09-20 16:04:10",0.73509,1,abhishek00319011622
1924,10861282,"Mohamed Mahmoud #2","2023-09-02 17:48:39",0.73462,1,elking1000
1925,10992295,SzécsényiGergely,"2023-09-30 23:25:58",0.73462,3,szgergely
1926,10899458,"Pedro da Silva Breves Araujo","2023-09-11 21:27:19",0.73439,4,pedrosba
1927,11021227,"Ivar Padberg","2023-10-06 10:47:36",0.73439,5,ivarpadberg
1928,11011201,"Akshat Mehta98","2023-10-05 11:04:03",0.73369,2,akshatmehta98
1929,10986531,zi.wo_ok,"2023-10-01 03:59:53",0.73345,1,ziwook
1930,11101160,"Naimish Gajjar","2023-10-30 06:44:37",0.73322,7,"devdoshi123459,naimishgajjar,tigress10"
1931,11138048,GraceWinstonJeffrey,"2023-10-31 21:21:43",0.73275,4,"graceboccia,jeffreysonberg,winstonstewart"
1932,11136850,"Phong Linh","2023-10-28 03:26:17",0.73252,2,phonglinh
1933,10889499,"Tanishq Vashisht","2023-09-13 12:39:25",0.73205,1,tanishqvashisht
1934,10898736,"Tarek Mohamed","2023-09-16 12:31:52",0.73158,3,tarekmohameddev
1935,10855762,"Sarthak Nagpal","2023-10-05 21:36:52",0.73135,8,sarthaknagpal1
1936,11031729,"Michael Ting123","2023-10-08 12:30:42",0.73135,1,michaelting123
1937,9627132,CGD16CGD,"2023-10-11 19:56:14",0.73041,1,cgd16cgd
1938,11103182,Charith,"2023-10-21 10:23:51",0.73041,10,charithgr
1939,10784151,"Muhammad Tsabitul Azmi","2023-09-13 10:35:12",0.73018,5,muhammadtsabitulazmi
1940,11103571,"Samuel Chan Young Chung","2023-10-20 15:21:52",0.73018,1,scyc92
1941,10955940,"Dominic Agnelli","2023-09-24 03:29:35",0.72808,2,dominicagnelli2244
1942,10961789,"Petar Mishov","2023-09-24 17:39:26",0.72714,2,petarmishov
1943,8314974,"Sidharth Joly","2023-09-09 12:17:37",0.72691,5,sidharthjoly
1944,10901328,"Indra Neel","2023-09-12 10:49:31",0.72691,1,indraneel965
1945,11088943,malu,"2023-10-19 18:25:51",0.72691,5,mluisass
1946,9978080,"Kashif Mohammad","2023-09-05 09:10:53",0.72667,5,kashifmohammad
1947,10890104,Siddharth_21123,"2023-09-09 11:06:21",0.72667,2,siddharth21123
1948,10892381,"Kirti Sharma","2023-09-10 04:07:23",0.72667,1,kirtisharma21
1949,10915860,hemant,"2023-09-20 12:29:37",0.72667,1,hsirsat
1950,10937921,"Archie Parks","2023-09-20 16:58:38",0.72667,1,archieparks
1951,10945715,funasa,"2023-10-14 04:18:12",0.72667,1,funasa
1952,11076399,sjones01,"2023-10-16 05:07:51",0.72644,6,sjones01
1953,11116679,TheRaxStar,"2023-10-23 18:41:08",0.72644,1,theraxstar
1954,10862491,"Sabina Khady Koniuszy","2023-10-22 10:24:07",0.72620,10,sabinakhadysy
1955,11081411,"Teo Popa","2023-10-26 20:46:51",0.72620,6,teopopa
1956,11130364,MaheshNarayanabhatla,"2023-10-28 08:28:59",0.72620,4,maheshnarayanabhatla
1957,10870795,"wu qingyuan","2023-09-05 15:40:25",0.72597,3,wuqingyuan
1958,10982548,"Cillian Berragan","2023-09-28 14:13:54",0.72597,2,cjberr
1959,10995680,ZVFong,"2023-10-01 18:24:58",0.72597,2,zmemoriae
1960,10976801,"La priere","2023-10-02 07:20:46",0.72597,6,lapriere
1961,11050086,"Davis Layton","2023-10-11 03:29:15",0.72597,1,davislayton
1962,10968237,"Kayla Blincow","2023-09-25 20:45:00",0.72574,1,kaylablincow
1963,9129191,"Pierre Hollweque","2023-10-01 23:47:25",0.72574,1,pierrehollweque
1964,11036745,"Richard Qi","2023-10-09 05:31:22",0.72574,2,richardq343
1965,8557818,Naoya,"2023-09-10 08:50:49",0.72550,3,yakinoki
1966,10907986,"Sivert Aasnæss","2023-09-14 08:37:22",0.72550,1,saasnaess
1967,10902093,"Anuraaga Nath","2023-09-24 07:28:35",0.72550,1,anuraaganath
1968,10989677,cool0005,"2023-10-18 16:13:42",0.72550,7,cool0005
1969,10999715,applepie321,"2023-10-07 13:21:45",0.72550,9,applepie321
1970,11014235,fugink,"2023-10-18 06:20:07",0.72550,1,fugink
1971,11085447,"cynthia mascherpa","2023-10-30 19:23:23",0.72550,2,cynthiamascherpa
1972,11113831,choisiukwan123,"2023-10-23 13:47:04",0.72550,3,choisiukwan123
1973,10882889,"A. jaswanth Kiran","2023-10-28 03:56:05",0.72550,1,ajaswanthkiran
1974,11059586,JGrguric96,"2023-10-12 16:38:54",0.72527,2,jgrguric96
1975,10871360,"Pratik Singh bharadwaj","2023-09-06 18:31:47",0.72504,5,pratiksinghbharadwaj
1976,10895209,"Pedro H Lousada","2023-09-11 01:16:11",0.72504,1,pedrohlousada
1977,10934531,"yadi liu","2023-09-19 13:04:04",0.72480,3,yadiliu
1978,11077017,"Kaushik Reddy ","2023-10-16 07:39:36",0.72480,1,kaushikreddy28
1979,11072989,"LI JIAYI","2023-10-22 21:27:15",0.72480,1,nailedlacigol
1980,11131960,"Fred Bitencourt","2023-10-31 01:21:13",0.72480,5,fredbitencourt
1981,10916017,Canicule,"2023-09-19 10:58:10",0.72433,2,canicule
1982,11102135,Karthik_S_CSE,"2023-10-20 11:39:30",0.72387,1,karthikscse
1983,10892354,UserNameK,"2023-09-24 03:42:35",0.72363,1,usernamek
1984,10792176,INTHURY,"2023-09-09 03:00:06",0.72340,1,inthury
1985,10896045,"Ahmet Faruk Yilmaz","2023-09-11 08:58:37",0.72293,1,ahmetfarukyilmaz
1986,10947265,"Samarth_Sharma_2004 ","2023-09-21 14:50:10",0.72246,4,samarthsharma2004
1987,10141583,"Burak ELMALI","2023-09-17 15:44:15",0.72223,7,burakelmali
1988,10929143,"Wang Wusan","2023-09-18 04:35:21",0.72200,3,wangwusan
1989,10657822,uedaasdfghjk,"2023-09-08 03:00:22",0.72083,24,uedaasdfghjk
1990,10920789,redbastard,"2023-09-15 12:54:16",0.72036,5,redbastard
1991,11122093,瀬沼柊也,"2023-10-25 16:15:31",0.72036,1,sjakashu
1992,10767970,wangling56,"2023-10-21 11:25:12",0.71896,2,wangling56
1993,11102138,"VARSHINI G 21CSR235","2023-10-22 13:55:15",0.71849,1,varshinig21csr235
1994,10737906,"Chi So","2023-09-03 15:18:17",0.71802,1,"amchang2023,chicode"
1995,11103110,"Fatma Cankara","2023-10-20 22:35:22",0.71779,3,cankara
1996,11102033,Sha_codes,"2023-10-20 10:13:12",0.71755,5,shacodes
1997,11046488,"Teimour Asghar","2023-10-30 13:44:32",0.71732,1,teimourasghar
1998,10881578,"Muhammad Waseem Sabir","2023-09-07 11:52:36",0.71638,1,muhammadwaseemsabir
1999,10924478,"Bhavya Jain","2023-09-18 08:16:01",0.71638,2,bajain
2000,10867553,"Alamukii Allahraakha","2023-09-15 12:01:34",0.71615,11,alamukiiraakha
2001,9227532,PVaiciunas,"2023-09-13 21:41:35",0.71568,2,pvaiciunas
2002,10849536,"Nikita NikTech","2023-10-08 06:33:40",0.71545,1,nikitaniktech
2003,11059086,"Supreeta Nayak","2023-10-16 06:57:32",0.71522,1,supreetanayak
2004,11102032,arunkumarmtp_17,"2023-10-20 15:30:17",0.71498,6,arunkumarmtp17
2005,10877859,"Shahriar Sultan Ramit ","2023-09-06 19:10:44",0.71428,1,shahriarsultanramit
2006,10943795,AvinashSri,"2023-09-24 11:52:43",0.71405,2,avinashhk
2007,10839194,"Khushal Gogia","2023-09-03 16:50:48",0.71381,1,khushalgogia
2008,11020321,"Naman Sharma","2023-10-09 10:15:53",0.71311,1,sherlockjames
2009,11028652,Sofa,"2023-10-11 11:19:36",0.71264,1,sofa19
2010,11092080,"khalil moriello","2023-10-18 15:43:50",0.71148,1,khalilmoriello
2011,8958957,Felix_Newbies,"2023-10-28 17:44:26",0.71031,1,"baptistevalentin,davidsonco,del=4fb48037cf1c8994,felixpradoh,harold8041"
2012,10974933,"Daniel Osei","2023-09-27 11:50:18",0.70984,2,dkbosei00
2013,10941708,"Ishan Sengar","2023-10-22 11:03:59",0.70890,26,ishansengar
2014,9718189,"Syreeta Charles-Cole","2023-09-18 12:29:32",0.70867,2,syreetacharlescole
2015,11102411,GAYATHIRI2003,"2023-10-21 08:57:03",0.70259,1,gayathiri2003
2016,11005985,"Anna Zarves","2023-10-25 01:42:04",0.70236,11,annazarves
2017,10359358,ArtisusXiren,"2023-10-19 07:12:20",0.70166,1,artisusxiren
2018,10186874,"Sanjay R","2023-09-15 09:29:18",0.70119,2,sanjay432
2019,10647738,"Rohan Azad","2023-10-17 06:23:50",0.69955,1,rohanazad1
2020,11038955,yaotaolove,"2023-10-09 12:13:04",0.69932,3,yaotaolove
2021,10851031,Danjas,"2023-09-06 20:36:27",0.69815,2,danjas
2022,10758921,"Sadik Dipto","2023-09-17 15:44:20",0.69815,1,sadikdipto
2023,9749226,"Taras Dudych","2023-10-25 19:42:34",0.69768,1,tarasdudych
2024,11028892,swastikpandey0813,"2023-10-08 06:54:00",0.69745,6,swastikpandey0813
2025,11048481,"Griffin Sanford","2023-10-25 17:28:30",0.69675,3,griffinsanford
2026,10923457,"Britton Fischer","2023-09-22 08:56:35",0.69464,3,nottirb
2027,11084605,LKeren,"2023-10-20 04:02:55",0.69417,2,lkeren
2028,11114667,"hiro trooper","2023-10-25 06:32:32",0.69277,1,hirotrooper
2029,11004551,"Vipul L Rathod","2023-10-03 11:11:04",0.68833,2,vipullrathod
2030,11102136,"ASMA MALICA ","2023-10-20 10:49:01",0.68622,1,asmamalica
2031,10698846,Buyguyk,"2023-09-02 08:26:56",0.68412,5,buyguyk
2032,10520809,"NAGA HANUMA","2023-10-19 14:01:23",0.68389,1,khanuma
2033,10862064,"Peter Lasky","2023-09-30 20:01:38",0.68318,1,peterlasky
2034,10987394,Silvagal,"2023-10-07 01:10:33",0.68272,2,silvagal
2035,10877124,"louis Sornin","2023-09-20 13:28:55",0.67874,2,louissornin
2036,11096634,Debugger_ishan,"2023-10-19 11:50:14",0.67687,10,debuggerishan
2037,11102113,BOMMISRILEKKHAA,"2023-10-20 10:48:34",0.67617,1,bommisrilekkhaa
2038,10882333,ErfanEsfandiaR,"2023-09-07 18:19:52",0.67594,6,erfanesfandiar
2039,11005841,"Vlad Pehotin","2023-10-08 13:28:01",0.66916,1,aceholl
2040,11053250,euclidean23,"2023-10-16 13:46:00",0.66799,1,statsregression
2041,10955134,"Filippos Tzimopoulos","2023-09-24 07:13:14",0.66752,3,filippostzimopoulos
2042,10898587,Ashel_ML,"2023-09-12 08:03:34",0.66401,4,ashelml
2043,10850587,"Bob Kutschke","2023-09-06 15:20:32",0.65770,1,bobkutschke
2044,10859773,DataExplorerX,"2023-09-08 07:50:33",0.65630,1,dataexplorerx
2045,10923414,"Da Qi Chen","2023-09-26 01:30:34",0.65559,2,dqchen
2046,10968352,Anubhav@3242,"2023-09-25 22:05:05",0.64554,10,anubhav3242
2047,11007876,sleepyBears,"2023-10-06 18:57:11",0.64320,1,"aishwaryas12,jayanthananduri"
2048,10883389,"Konstantinos Klappas","2023-09-14 13:22:12",0.63689,2,konstantinosklappas
2049,10855590,"O. Daniel Torres","2023-09-02 17:48:49",0.63175,9,danieltctes
2050,10926889,"Daisy Tai","2023-09-17 19:14:57",0.62988,1,daisycloudtai
2051,10970989,"Wanjiru Mw","2023-10-03 07:49:45",0.62941,1,wanjirumw
2052,10950839,akhilesh37,"2023-09-27 16:50:45",0.62473,13,akhilesh37
2053,10732749,"Weland Xu","2023-09-19 12:28:08",0.62380,1,weland
2054,10380941,"Rafał Madaj","2023-09-25 08:53:34",0.62356,26,rafamadaj
2055,10851367,"subramanya shenoy","2023-09-13 18:16:53",0.62286,1,subramanyashenoy
2056,10895505,jeffhcs,"2023-09-11 03:40:32",0.62052,7,jeffhcs
2057,10276406,"Sie SPTK_ Gunggus","2023-10-19 05:50:34",0.61561,3,siesptkgunggus
2058,11102060,AndrewStaines,"2023-10-20 10:33:25",0.61070,1,andrewstaines
2059,10914064,iamabhaytiwari,"2023-09-14 06:29:40",0.60743,1,iamabhaytiwari
2060,10971464,FisherBo,"2023-10-02 12:31:34",0.60322,8,fisherbo
2061,10168475,"Ismail Ashari","2023-09-08 01:35:37",0.60299,1,ismailashari
2062,11100647,"Midori Asukai","2023-10-20 02:52:20",0.59878,1,midoriasukai
2063,11053221,"Durmus Berk","2023-10-21 20:12:07",0.59340,8,durmusberk
2064,10861088,tokugawaPurin,"2023-09-03 06:52:41",0.58522,1,tokugawapurin
2065,10842804,TamirSpil,"2023-09-06 16:20:42",0.58078,3,tamirspil
2066,10595307,"Robert Zhang","2023-09-05 15:20:44",0.57984,2,rlzhang1310
2067,10713385,"Samuel Van Gorden","2023-09-05 23:11:02",0.56464,1,samuelvangorden
2068,11161402,"Liam Smitsdorff","2023-10-31 13:55:07",0.56418,3,liamsmitsdorff
2069,11110272,"Ebrahim saad","2023-10-25 21:51:57",0.55389,2,ebrahimsaad
2070,10926672,shuiyongmnig1,"2023-09-16 16:19:39",0.54196,1,shuiyongmnig1
2071,10883251,Kabeer2004,"2023-09-07 21:50:57",0.54126,2,kabeer2004
2072,11004977,"Robin Esser","2023-10-03 11:04:05",0.53588,1,rainmaker90
2073,10858014,"Dhiraj Patra","2023-09-02 11:54:47",0.53448,1,dhirajpatra
2074,11020862,"Boris Shramko","2023-10-06 09:42:11",0.53191,2,borisshramko
2075,10889434,"Mourya Pranay","2023-10-08 00:53:24",0.53004,5,mouryapranay
2076,10872009,kriaqq,"2023-09-06 16:35:17",0.52864,2,kriaqq
2077,10904973,sancard1,"2023-09-20 20:20:26",0.52817,3,sancard1
2078,10890667,"Sumedh Kudale","2023-09-21 19:32:33",0.51999,2,sumedhkudale
2079,11018576,Sammmmmm21,"2023-10-05 23:10:52",0.51835,1,sammmmmm21
2080,11102433,HarshPatel3010,"2023-10-20 10:24:40",0.51554,1,harshpatel3010
2081,11109247,Chandery,"2023-10-27 02:20:29",0.51554,3,chandery
2082,10938850,"Pranav Sudhan Alle","2023-09-19 15:07:03",0.51344,1,allepranavsudhan
2083,11036007,daou1997,"2023-10-09 07:59:41",0.51274,6,daou1997
2084,10061421,"Deni Andrian","2023-10-03 09:37:54",0.51250,1,deniandriancode
2085,11128794,BloomInHell,"2023-10-27 08:23:14",0.50876,5,bloominhell
2086,11015693,"Nilay Saraf","2023-10-05 11:48:52",0.50853,10,nilaysaraf
2087,10839846,AAAAARONong,"2023-09-17 05:06:41",0.50245,1,aaaaaronong
2088,11156502,"Spencer Cifrodelli","2023-10-30 15:50:05",0.50198,1,spencercifrodelli
2089,11141501,RSR8037,"2023-10-28 10:22:33",0.49964,4,rsr8037
2090,10826636,FabrizioNynsen,"2023-09-09 18:26:12",0.49941,1,fabrizionynsen
2091,11102080,H21CSR064,"2023-10-20 10:47:48",0.49848,2,h21csr064
2092,11135546,"Mohamed Ali SEDRINE","2023-10-31 14:50:09",0.49848,1,mohamedalisedrine
2093,11099635,nmkmn5876,"2023-10-20 07:11:27",0.49660,1,nmkmn5876
0,8717309,sample_submission.csv,"2022-02-11 14:09:06",0.49310,1,
2094,10863394,"Shanuka Hashan","2023-09-03 14:32:43",0.49310,2,shanukahashan
2095,8211611,"Naruhiko Nakanishi","2023-10-03 08:53:05",0.49310,2,grapestone5321
2096,10865042,"Gopalakrishnan Kumar","2023-09-04 00:31:13",0.49310,10,gopalakrishnankumar
2097,10863827,"Piumi Jayawardhana","2023-09-04 05:13:15",0.49310,4,piumijayawardhana
2098,10832008,sTanaka1110,"2023-09-04 13:15:12",0.49310,1,stanaka1110
2099,10879844,Natalia,"2023-09-07 05:33:17",0.49310,1,nataliakushniruk
2100,10858540,"Syed Abdul Azim","2023-09-07 09:06:21",0.49310,2,syedabdulazim
2101,8555951,"Ryan Dang","2023-10-24 01:01:42",0.49310,2,ryancdang
2102,10895616,skannan,"2023-09-11 03:24:26",0.49310,1,skannan36
2103,10903563,NikiforTch,"2023-09-12 20:53:27",0.49310,1,nikifortch
2104,10905439,rishika0110,"2023-09-13 00:02:04",0.49310,1,rishika0110
2105,10920159,WxYsss,"2023-09-15 07:36:46",0.49310,1,wxysss
2106,10944348,"Hazem Wagdy","2023-09-20 18:04:58",0.49310,1,hazemsharki
2107,10947083,"abdelrhman salah","2023-09-21 07:52:36",0.49310,1,abdelrhmansalah1
2108,10955662,CarolusTheel,"2023-09-22 23:27:45",0.49310,1,carolustheel
2109,10957672,KB1269,"2023-09-23 11:44:39",0.49310,1,kb1269
2110,10958920,"Anudeep Rao Boinapally","2023-09-23 17:15:21",0.49310,1,anudeepraoboinapally
2111,10792043,"Duncan Rollier","2023-09-26 14:14:24",0.49310,1,duncanrollier
2112,10093134,"SANGMIN YOON","2023-10-01 04:01:50",0.49310,1,sangminyoon
2113,11001181,Jmanning335,"2023-10-04 17:35:16",0.49310,1,jmanning335
2114,10934246,"Ashish Dixit","2023-10-08 07:05:27",0.49310,1,ashishdixit01
2115,11042265,"DISK JOCKEY","2023-10-10 00:34:45",0.49310,1,"ctyz3nn,sangchoo1201,zzlfnn"
2116,11061876,jhh0712,"2023-10-16 14:30:15",0.49310,1,jhh0712
2117,10922898,BenjaminDGarrett,"2023-10-19 13:18:54",0.49310,1,benjamindgarrett
2118,11039731,"Joseph Greffen","2023-10-23 09:08:58",0.49310,1,josephgreffenkomala
2119,11113711,"Rao Hamza Tariq","2023-10-24 06:09:38",0.49310,3,raohamzatariq
2120,11121815,kana,"2023-10-24 08:16:23",0.49310,2,piyochick1225
2121,11122406,Sarah1234567890was,"2023-10-24 12:44:10",0.49310,1,sarah1234567890was
2122,11129597,sg0504,"2023-10-26 05:57:53",0.49310,3,shiva0504
2123,11144665,"Sabyasachi Kumar","2023-10-28 05:11:16",0.49310,1,sabyasachikumar
2124,11146793,"Mohamed Gobara","2023-10-28 15:30:21",0.49310,1,mohamedgobara
2125,11142333,Davit1991,"2023-10-29 20:08:04",0.49310,3,davit1991
2126,11114821,0329TakTak,"2023-10-31 03:16:37",0.49310,5,tomokitakata
2127,9267444,"Michael Chen","2023-09-09 02:24:14",0.49286,1,michaelchen7
2128,11063714,"fan huai yuan","2023-10-23 13:48:06",0.49193,1,fanhuaiyuan
2129,10917542,abdalbaset,"2023-09-14 20:13:07",0.48632,1,jo00001
2130,10267256,"Vaibhav Malawade","2023-10-20 12:55:16",0.47767,1,vaibhavmalawade
2131,11072396,"Ibrahim Abu-Shara","2023-10-16 13:19:25",0.46504,2,ibrahimabushara
2132,11045427,"Vito Gaiwani","2023-10-16 10:29:41",0.46387,1,vitogaiwani
2133,10947762,"Jonathan Girke","2023-09-21 21:13:37",0.46083,1,jonathangirke
2134,10994790,"Rohan Chaturvedi","2023-10-01 15:35:16",0.45616,1,neuralninja
2135,10895518,marlonlazzarotti,"2023-09-11 23:42:23",0.43862,1,marlonlazzarotti
2136,11116519,"Daniel Kahangwa","2023-10-23 15:28:21",0.41477,1,dannystorm56
2137,10964382,KacperMa,"2023-09-25 10:00:26",0.39841,1,kacperma
2138,11102054,"keerthibala A T","2023-10-20 16:48:45",0.38017,1,keerthibalaat
2139,11102094,"KAVYA PREMASEELAN","2023-10-20 14:13:10",0.37877,1,kavyapremaseelan
2140,10862028,"Sushanth R","2023-09-03 18:53:59",0.36801,1,sushanthr
2141,10997594,DarkMist980,"2023-10-02 09:01:44",0.27823,1,darkmist980
2142,11004414,ge0ns0,"2023-10-03 08:39:56",0.27449,1,ge0ns0
2143,10928177,"Takahiro Ikeda","2023-09-19 14:57:10",0.20902,3,takahiroikeda
2144,11102127,"Sharvithaa ","2023-10-20 10:45:14",0.15431,3,sharvithaa
2145,10655198,"[Deleted] 6d0d11d7-a357-4efb-8265-9d691cfc5370","2023-09-03 12:11:50",0.00000,2,del=e3bb5537886cbc00
2146,10868362,"Pramodh Reddy","2023-09-04 19:51:23",0.00000,1,pramodhreddy
2147,10819445,BeGeeky_22,"2023-09-06 06:02:34",0.00000,2,bequeen22
2148,10870552,"Ayyappa Chellamuthu","2023-09-08 10:39:17",0.00000,3,ayyappa
2149,10855824,"Ahmed Gamal ibrahim ali","2023-09-07 22:42:11",0.00000,4,ahmedgamalibrahimali
2150,10849999,"Jay Ajmera","2023-09-06 12:50:50",0.00000,2,jayajmera
2151,10850994,"Saimim khan","2023-09-15 20:25:26",0.00000,2,saimimkhan
2152,10765119,武蔵丸　浩史,"2023-09-19 06:06:25",0.00000,8,musashimaru
2153,10892718,"RAGHAV RAJESH MOAR","2023-09-10 06:22:02",0.00000,1,raghavmoar
2154,10892002,"Sankha Raj Mondal","2023-09-10 07:03:49",0.00000,1,sankharajmondal
2155,10790729,"Ansh #2","2023-09-10 10:52:50",0.00000,1,anivesh97
2156,10877550,"Liza Pankova","2023-09-10 16:10:17",0.00000,1,lizapankova
2157,10802391,"Matheus Barra","2023-09-12 19:13:36",0.00000,1,suehtamm
2158,10893570,"Ravi Yadav43","2023-09-12 20:55:30",0.00000,1,raviyadav43
2159,10909553,"Arman Hovhannisyan","2023-09-14 16:36:32",0.00000,1,ahovhannisyan
2160,10906683,"Murat Topbas","2023-09-17 19:38:56",0.00000,2,murattopbas
2161,10885292,"Swajan Reddy Gaddampally","2023-09-15 22:02:40",0.00000,1,swajanreddy
2162,8491824,Livasan,"2023-09-16 22:24:36",0.00000,2,pochebut
2163,10923452,"Nick Lee777","2023-09-19 02:01:43",0.00000,4,nicklee777
2164,10809704,"Muhammad Deric","2023-09-19 13:31:24",0.00000,2,mdonnye
2165,10955676,"kim dong ha","2023-09-23 01:09:07",0.00000,1,kimdonghadaejin
2166,10952567,"cai xinyuan","2023-09-23 07:34:05",0.00000,1,caixinyuan
2167,10933801,"Stark Daniel","2023-09-23 09:06:26",0.00000,1,starkdaniel
2168,10871239,"Iresh Udayanga","2023-09-23 15:41:18",0.00000,1,ireshudayanga
2169,10957043,"Saurabh Tiwari","2023-09-23 18:09:03",0.00000,1,saurabhtiwari13
2170,10959268,"Nazire Nur Karaburun","2023-10-28 10:01:33",0.00000,2,nazirenurkaraburun
2171,10648839,"PARVAISHA B.S.","2023-09-24 11:54:02",0.00000,2,parvaishabs
2172,10962420,GR_25_FR,"2023-09-24 17:51:23",0.00000,2,gr25fr
2173,10970435,"Satyam Raj","2023-09-26 14:10:05",0.00000,3,satraagaming
2174,10969915,ash0382,"2023-09-27 07:59:13",0.00000,1,ash0382
2175,10867525,"Adeyemi Akinlawon","2023-09-27 10:21:34",0.00000,1,adeyemiakinlawon
2176,10979881,"Connor A. Parker ","2023-09-28 00:38:14",0.00000,1,connoraparker
2177,10990301,"VASALA ROHITH","2023-09-30 07:54:51",0.00000,2,vasalarohith
2178,10897454,"Nicolas Alfaro","2023-10-14 14:01:33",0.00000,3,nicolasalfaro
2179,10993266,mathu0409,"2023-10-01 06:04:37",0.00000,1,mathu0409
2180,10994528,21f1005414,"2023-10-01 13:54:18",0.00000,1,ajayiitmod
2181,10994097,MrArliton,"2023-10-01 17:08:49",0.00000,1,mrarliton
2182,10892966,"Mohammad Amin Moslemi","2023-10-02 17:27:18",0.00000,1,mohammadaminmoslemi
2183,10997599,"Sajib Ahamed007","2023-10-03 06:43:43",0.00000,1,sajibahamed007
2184,10997606,"Raz Khan742","2023-10-03 09:07:41",0.00000,1,razkhan742
2185,11013201,"MANAHIL SHAIKH","2023-10-04 20:56:15",0.00000,1,manahilsheikh
2186,10987915,Incroyale,"2023-10-06 10:29:55",0.00000,1,incroyale
2187,11021645,"NYAMBURA GEORGE MBONI","2023-10-07 12:41:16",0.00000,1,nyamburageorgemboni
2188,11037181,"Bhagya K S","2023-10-10 02:59:00",0.00000,1,bhagyaks
2189,11010193,"Khaled Mohey Elden","2023-10-11 17:58:06",0.00000,2,khaledmoheyelden
2190,11057957,Charan,"2023-10-12 09:58:23",0.00000,1,charanvemula94
2191,10986931,"Bhima Boiii","2023-10-12 10:38:01",0.00000,3,bhimashankar2336
2192,8823326,"Zahra Afjehie","2023-10-13 15:19:20",0.00000,3,zahraafjehie
2193,11052844,sanepunk05,"2023-10-15 18:37:19",0.00000,2,sanepunk05
2194,11055939,"Suryansh Karnatak","2023-10-15 16:07:30",0.00000,1,suryanshkarnatak
2195,10831874,mburukapett,"2023-10-16 18:36:42",0.00000,2,mburukapett
2196,10133152,"Himanshu Rana","2023-10-20 06:23:22",0.00000,4,himanshurana10
2197,11102216,"VENKAT PRABU P 21ALR051","2023-10-20 10:30:54",0.00000,2,venkatprabup21alr051
2198,11102073,"RAHSHITHA ","2023-10-20 16:16:08",0.00000,2,rahshitha
2199,11104457,"Gustav II Adolf","2023-10-21 07:36:48",0.00000,2,gustaviiadolf
2200,11104090,Jishnudeep,"2023-10-22 05:39:56",0.00000,3,jishnudeep
2201,11114618,Nitin_Vasishtha,"2023-10-23 19:19:11",0.00000,1,nitin16aug
2202,11115652,PISES0889,"2023-10-24 14:32:20",0.00000,1,pises0889
2203,11124016,"Rene Michael Wolter","2023-10-26 12:08:22",0.00000,1,renemichaelwolter
2204,11098750,"sandeep ","2023-10-28 04:26:43",0.00000,11,sandeep192023
2205,11144419,"P.Charan ram kumar","2023-10-28 04:05:18",0.00000,1,charan30422
2206,11144512,"G Harsha Vardhan Reddy","2023-10-28 04:31:36",0.00000,1,harssha187
2207,11150511,"N.Sriram Radhey","2023-10-29 14:21:02",0.00000,1,nsriramradhey
2208,10944678,"Alka Chauhan R","2023-10-29 18:30:05",0.00000,2,alkachauhanr
2209,11151480,"Sonu Saini","2023-10-30 04:22:19",0.00000,3,raman209
2210,10047196,JamesStone24,"2023-10-30 13:04:49",0.00000,1,jamesstone24
